id,user,uid,version,changeset,timestamp
452901218,katpatuka,17497,1,43586597,2016-11-12T17:47:24Z
452910004,katpatuka,17497,1,43587901,2016-11-12T19:00:38Z
452967658,katpatuka,17497,1,43595107,2016-11-13T05:52:12Z
453006218,katpatuka,17497,1,43600887,2016-11-13T10:22:40Z
453038248,katpatuka,17497,1,43605347,2016-11-13T13:43:55Z
453038268,katpatuka,17497,1,43605347,2016-11-13T13:43:58Z
453038289,katpatuka,17497,1,43605347,2016-11-13T13:44:00Z
453038313,katpatuka,17497,1,43605347,2016-11-13T13:44:03Z
453049621,katpatuka,17497,1,43607187,2016-11-13T15:01:58Z
453077847,katpatuka,17497,1,43610456,2016-11-13T17:13:45Z
457463067,Wahsaw,2237091,1,44141665,2016-12-03T17:14:27Z
457463096,Wahsaw,2237091,1,44141665,2016-12-03T17:14:28Z
457587367,Wahsaw,2237091,1,44150446,2016-12-04T04:24:47Z
457587387,Wahsaw,2237091,1,44150446,2016-12-04T04:24:48Z
457587407,Wahsaw,2237091,1,44150446,2016-12-04T04:24:49Z
458943631,aighes,110639,2,44315137,2016-12-11T02:58:10Z
459593000,jamesks,2500,1,44399803,2016-12-14T15:04:28Z
459593030,jamesks,2500,1,44399803,2016-12-14T15:04:29Z
459593050,jamesks,2500,1,44399803,2016-12-14T15:04:30Z
459611777,jamesks,2500,1,44401486,2016-12-14T16:24:50Z
459611803,jamesks,2500,1,44401486,2016-12-14T16:24:51Z
459619815,jamesks,2500,1,44402481,2016-12-14T17:15:35Z
459619845,jamesks,2500,1,44402481,2016-12-14T17:15:37Z
459628535,jamesks,2500,1,44403836,2016-12-14T18:25:43Z
459628580,jamesks,2500,1,44403836,2016-12-14T18:25:44Z
459806145,jamesks,2500,1,44419930,2016-12-15T10:42:28Z
459810929,jamesks,2500,1,44421081,2016-12-15T11:43:09Z
459810949,jamesks,2500,1,44421081,2016-12-15T11:43:11Z
459810969,jamesks,2500,1,44421081,2016-12-15T11:43:12Z
459819850,7thgrade,4893896,2,44779015,2016-12-30T09:08:22Z
459819870,jamesks,2500,1,44423089,2016-12-15T13:03:44Z
459819892,jamesks,2500,2,44428731,2016-12-15T17:27:25Z
459862775,jamesks,2500,1,44429365,2016-12-15T17:57:55Z
460023969,jamesks,2500,1,44447649,2016-12-16T13:32:26Z
460023989,jamesks,2500,1,44447649,2016-12-16T13:32:28Z
460024009,jamesks,2500,1,44447649,2016-12-16T13:32:29Z
460024029,jamesks,2500,1,44447649,2016-12-16T13:32:30Z
460030921,jamesks,2500,2,44472322,2016-12-17T15:18:16Z
460077694,jamesks,2500,1,44454539,2016-12-16T19:04:15Z
460146881,Wahsaw,2237091,1,44465648,2016-12-17T09:53:33Z
460189434,jamesks,2500,1,44471599,2016-12-17T15:04:37Z
460322062,jamesks,2500,1,44489365,2016-12-18T11:54:28Z
460328602,jamesks,2500,1,44489365,2016-12-18T12:32:25Z
460395905,jamesks,2500,2,44540386,2016-12-20T12:41:24Z
460418620,jamesks,2500,1,44502980,2016-12-18T23:17:19Z
460418640,jamesks,2500,1,44502980,2016-12-18T23:17:21Z
460743923,jamesks,2500,1,44540386,2016-12-20T12:41:17Z
461563428,katpatuka,17497,1,44645119,2016-12-24T13:44:54Z
461570562,katpatuka,17497,1,44645726,2016-12-24T14:21:16Z
461570582,katpatuka,17497,1,44645726,2016-12-24T14:21:18Z
461579365,katpatuka,17497,1,44646439,2016-12-24T15:01:40Z
461582938,katpatuka,17497,1,44646895,2016-12-24T15:29:49Z
461599134,katpatuka,17497,1,44649033,2016-12-24T17:37:36Z
461599155,katpatuka,17497,1,44649033,2016-12-24T17:37:39Z
461609598,katpatuka,17497,1,44650046,2016-12-24T18:37:55Z
461609619,katpatuka,17497,1,44650046,2016-12-24T18:37:58Z
461609639,katpatuka,17497,1,44650046,2016-12-24T18:38:00Z
461662063,katpatuka,17497,1,44657353,2016-12-25T08:14:52Z
461664058,katpatuka,17497,1,44657756,2016-12-25T08:55:34Z
461676257,katpatuka,17497,1,44659816,2016-12-25T11:30:08Z
461685530,katpatuka,17497,1,44661106,2016-12-25T12:43:23Z
461687494,katpatuka,17497,1,44661470,2016-12-25T13:06:13Z
461687516,katpatuka,17497,1,44661470,2016-12-25T13:06:15Z
461690718,katpatuka,17497,1,44661987,2016-12-25T13:35:34Z
461690740,katpatuka,17497,1,44661987,2016-12-25T13:35:36Z
461698599,katpatuka,17497,1,44663020,2016-12-25T14:50:08Z
461698619,katpatuka,17497,1,44663020,2016-12-25T14:50:11Z
461698661,katpatuka,17497,1,44663020,2016-12-25T14:50:13Z
461698705,katpatuka,17497,1,44663020,2016-12-25T14:50:14Z
461724377,katpatuka,17497,1,44665518,2016-12-25T17:47:42Z
461804061,katpatuka,17497,1,44675182,2016-12-26T05:33:52Z
461825094,katpatuka,17497,1,44676693,2016-12-26T07:54:25Z
461855100,katpatuka,17497,1,44679546,2016-12-26T10:52:28Z
462720093,7thgrade,4893896,1,44779015,2016-12-30T09:08:19Z
462720113,7thgrade,4893896,1,44779015,2016-12-30T09:08:21Z
462879927,ff5722,3450290,4,45680864,2017-01-31T10:19:04Z
462879949,Seandebasti,550560,2,44800177,2016-12-31T05:36:11Z
462879969,ff5722,3450290,3,45680864,2017-01-31T10:19:04Z
462879989,ff5722,3450290,3,45471558,2017-01-25T11:05:00Z
462887267,Seandebasti,550560,1,44798607,2016-12-31T01:41:28Z
462887287,ff5722,3450290,3,45680864,2017-01-31T10:19:06Z
462887307,Seandebasti,550560,1,44798607,2016-12-31T01:41:30Z
462891646,Seandebasti,550560,1,44799399,2016-12-31T03:31:28Z
462891666,Seandebasti,550560,1,44799399,2016-12-31T03:31:29Z
462896942,Seandebasti,550560,1,44800177,2016-12-31T05:35:57Z
462896966,Seandebasti,550560,1,44800177,2016-12-31T05:35:58Z
462896986,Seandebasti,550560,1,44800177,2016-12-31T05:36:00Z
462897006,Seandebasti,550560,1,44800177,2016-12-31T05:36:02Z
462897026,Seandebasti,550560,1,44800177,2016-12-31T05:36:04Z
462897046,Seandebasti,550560,1,44800177,2016-12-31T05:36:06Z
466733856,7thgrade,4893896,1,45252665,2017-01-17T19:59:06Z
466733882,7thgrade,4893896,1,45252665,2017-01-17T19:59:08Z
466742324,7thgrade,4893896,2,45255846,2017-01-17T21:48:25Z
466742345,7thgrade,4893896,1,45253784,2017-01-17T20:36:14Z
466742365,7thgrade,4893896,1,45253784,2017-01-17T20:36:16Z
466755153,7thgrade,4893896,1,45255846,2017-01-17T21:48:17Z
466755173,7thgrade,4893896,1,45255846,2017-01-17T21:48:18Z
466755194,7thgrade,4893896,1,45255846,2017-01-17T21:48:19Z
466755217,7thgrade,4893896,1,45255846,2017-01-17T21:48:20Z
466755245,7thgrade,4893896,1,45255846,2017-01-17T21:48:22Z
466766318,7thgrade,4893896,1,45257671,2017-01-17T23:00:49Z
466766345,7thgrade,4893896,1,45257671,2017-01-17T23:00:50Z
466890322,ff5722,3450290,2,47469627,2017-04-05T09:20:15Z
466890396,7thgrade,4893896,1,45266172,2017-01-18T10:01:08Z
466890442,7thgrade,4893896,1,45266172,2017-01-18T10:01:10Z
466890490,7thgrade,4893896,1,45266172,2017-01-18T10:01:12Z
466976405,7thgrade,4893896,1,45278657,2017-01-18T19:11:04Z
467155998,7thgrade,4893896,1,45294160,2017-01-19T10:45:28Z
467156021,7thgrade,4893896,1,45294160,2017-01-19T10:45:30Z
467156044,7thgrade,4893896,1,45294160,2017-01-19T10:45:31Z
467423896,7thgrade,4893896,1,45323752,2017-01-20T10:49:23Z
467486196,7thgrade,4893896,1,45332392,2017-01-20T17:33:07Z
467486216,7thgrade,4893896,1,45332392,2017-01-20T17:33:08Z
467941562,jamesks,2500,1,45395080,2017-01-23T10:11:42Z
467964983,Wahsaw,2237091,2,47113037,2017-03-24T03:07:41Z
468023698,jamesks,2500,1,45405505,2017-01-23T17:02:11Z
468709221,ff5722,3450290,1,45471558,2017-01-25T11:04:50Z
468709241,ff5722,3450290,1,45471558,2017-01-25T11:04:52Z
468709261,ff5722,3450290,2,45680864,2017-01-31T10:19:08Z
468709281,ff5722,3450290,1,45471558,2017-01-25T11:04:54Z
468709301,ff5722,3450290,1,45471558,2017-01-25T11:04:55Z
468712677,ff5722,3450290,1,45472032,2017-01-25T11:23:20Z
469585384,Oberaffe,56597,1,45579150,2017-01-28T00:53:56Z
469585421,Oberaffe,56597,1,45579150,2017-01-28T00:54:00Z
470556093,ff5722,3450290,1,45680864,2017-01-31T10:18:55Z
470556152,ff5722,3450290,1,45680864,2017-01-31T10:18:57Z
470556172,ff5722,3450290,1,45680864,2017-01-31T10:18:59Z
470567764,ff5722,3450290,1,45681401,2017-01-31T10:39:46Z
472056508,ff5722,3450290,1,45799992,2017-02-04T09:22:45Z
472056528,ff5722,3450290,1,45799992,2017-02-04T09:22:48Z
472056548,ff5722,3450290,1,45799992,2017-02-04T09:22:51Z
472061977,ff5722,3450290,1,45800917,2017-02-04T10:10:41Z
472092461,ff5722,3450290,1,45805462,2017-02-04T13:34:53Z
472092481,ff5722,3450290,1,45805462,2017-02-04T13:34:54Z
472092501,ff5722,3450290,2,45805757,2017-02-04T13:45:35Z
472092521,ff5722,3450290,2,45805757,2017-02-04T13:45:36Z
472092543,ff5722,3450290,1,45805462,2017-02-04T13:34:59Z
472094116,ff5722,3450290,1,45805757,2017-02-04T13:45:31Z
472095482,ff5722,3450290,1,45805975,2017-02-04T13:55:44Z
475320732,ff5722,3450290,2,46346266,2017-02-23T18:50:28Z
475320775,ff5722,3450290,1,46169882,2017-02-17T16:41:21Z
475342371,ff5722,3450290,1,46172631,2017-02-17T18:25:08Z
475342410,ff5722,3450290,1,46172631,2017-02-17T18:25:09Z
475342440,ff5722,3450290,2,46191132,2017-02-18T12:22:10Z
475467307,ff5722,3450290,1,46191132,2017-02-18T12:21:21Z
475467327,ff5722,3450290,1,46191132,2017-02-18T12:21:24Z
475467347,ff5722,3450290,1,46191132,2017-02-18T12:21:26Z
475467368,ff5722,3450290,1,46191132,2017-02-18T12:21:28Z
475467474,ff5722,3450290,1,46191132,2017-02-18T12:21:37Z
475467547,ff5722,3450290,1,46191132,2017-02-18T12:21:40Z
475467608,ff5722,3450290,1,46191132,2017-02-18T12:21:42Z
475467663,ff5722,3450290,2,46195525,2017-02-18T15:55:12Z
475493725,ff5722,3450290,1,46195525,2017-02-18T15:54:47Z
475493745,ff5722,3450290,1,46195525,2017-02-18T15:54:50Z
475493765,ff5722,3450290,1,46195525,2017-02-18T15:54:53Z
475493785,ff5722,3450290,1,46195525,2017-02-18T15:54:55Z
475493805,ff5722,3450290,1,46195525,2017-02-18T15:54:57Z
475493825,ff5722,3450290,2,46345909,2017-02-23T18:34:51Z
475493845,ff5722,3450290,1,46195525,2017-02-18T15:55:00Z
475493865,ff5722,3450290,1,46195525,2017-02-18T15:55:02Z
475493885,ff5722,3450290,1,46195525,2017-02-18T15:55:03Z
475555940,Seandebasti,550560,1,46204526,2017-02-19T00:19:05Z
475555960,Seandebasti,550560,1,46204526,2017-02-19T00:19:07Z
475555980,Seandebasti,550560,1,46204526,2017-02-19T00:19:08Z
475556010,Seandebasti,550560,1,46204526,2017-02-19T00:19:10Z
475556043,Seandebasti,550560,1,46204526,2017-02-19T00:19:11Z
475556063,Seandebasti,550560,1,46204526,2017-02-19T00:19:13Z
475556083,Seandebasti,550560,1,46204526,2017-02-19T00:19:14Z
475582186,Seandebasti,550560,1,46208179,2017-02-19T07:14:32Z
475582206,Seandebasti,550560,1,46208179,2017-02-19T07:14:33Z
475582226,Seandebasti,550560,1,46208179,2017-02-19T07:14:34Z
475582248,Seandebasti,550560,2,46211215,2017-02-19T10:29:59Z
475582269,Seandebasti,550560,1,46208179,2017-02-19T07:14:36Z
475582289,Seandebasti,550560,1,46208179,2017-02-19T07:14:37Z
475599687,Seandebasti,550560,1,46211215,2017-02-19T10:29:49Z
475599707,Seandebasti,550560,1,46211215,2017-02-19T10:29:50Z
475599730,Seandebasti,550560,1,46211215,2017-02-19T10:29:51Z
475599751,Seandebasti,550560,1,46211215,2017-02-19T10:29:52Z
475599771,Seandebasti,550560,1,46211215,2017-02-19T10:29:53Z
475638631,Seandebasti,550560,1,46218220,2017-02-19T15:11:31Z
475638651,Seandebasti,550560,1,46218220,2017-02-19T15:11:32Z
475638681,Seandebasti,550560,1,46218220,2017-02-19T15:11:34Z
475638713,Seandebasti,550560,1,46218220,2017-02-19T15:11:35Z
475638736,Seandebasti,550560,1,46218220,2017-02-19T15:11:37Z
475638756,Seandebasti,550560,1,46218220,2017-02-19T15:11:38Z
475638776,Seandebasti,550560,1,46218220,2017-02-19T15:11:40Z
475651043,Seandebasti,550560,1,46220279,2017-02-19T16:29:06Z
475651063,Seandebasti,550560,1,46220279,2017-02-19T16:29:07Z
475651083,Seandebasti,550560,1,46220279,2017-02-19T16:29:08Z
475651104,Seandebasti,550560,1,46220279,2017-02-19T16:29:10Z
475651124,Seandebasti,550560,1,46220279,2017-02-19T16:29:11Z
475651144,Seandebasti,550560,1,46220279,2017-02-19T16:29:12Z
475651164,Seandebasti,550560,1,46220279,2017-02-19T16:29:13Z
475659442,Seandebasti,550560,1,46221657,2017-02-19T17:21:23Z
475659464,Seandebasti,550560,1,46221657,2017-02-19T17:21:23Z
475659486,Seandebasti,550560,1,46221657,2017-02-19T17:21:25Z
475659506,Seandebasti,550560,1,46221657,2017-02-19T17:21:26Z
475671098,Seandebasti,550560,1,46223330,2017-02-19T18:28:49Z
475671118,Seandebasti,550560,1,46223330,2017-02-19T18:28:50Z
475671138,Seandebasti,550560,1,46223330,2017-02-19T18:28:51Z
475671165,Seandebasti,550560,1,46223330,2017-02-19T18:28:53Z
475671186,Seandebasti,550560,1,46223330,2017-02-19T18:28:54Z
475671208,Seandebasti,550560,1,46223330,2017-02-19T18:28:55Z
475671271,Seandebasti,550560,1,46223330,2017-02-19T18:28:57Z
475671291,Seandebasti,550560,1,46223330,2017-02-19T18:28:59Z
475686343,jamesks,2500,1,46225823,2017-02-19T20:09:11Z
475686363,jamesks,2500,1,46225823,2017-02-19T20:09:13Z
475708045,Seandebasti,550560,1,46228461,2017-02-19T22:21:26Z
475708065,Seandebasti,550560,1,46228461,2017-02-19T22:21:27Z
476695607,ff5722,3450290,1,46343992,2017-02-23T17:10:48Z
476695659,ff5722,3450290,1,46343992,2017-02-23T17:10:55Z
476710263,ff5722,3450290,1,46345909,2017-02-23T18:34:31Z
476710349,ff5722,3450290,1,46345909,2017-02-23T18:34:33Z
476710450,ff5722,3450290,1,46345909,2017-02-23T18:34:36Z
476710511,ff5722,3450290,1,46345909,2017-02-23T18:34:39Z
476710534,ff5722,3450290,1,46345909,2017-02-23T18:34:41Z
476713274,ff5722,3450290,1,46346266,2017-02-23T18:50:23Z
476713303,ff5722,3450290,1,46346266,2017-02-23T18:50:25Z
476839954,gx816,5375660,1,46356205,2017-02-24T03:17:59Z
478757724,Eva Blue,4803528,1,46612340,2017-03-06T04:00:14Z
478972473,Eva Blue,4803528,1,46640377,2017-03-07T03:38:21Z
479213712,Jason Roy,5147743,1,46671596,2017-03-08T06:42:24Z
482387674,Wahsaw,2237091,1,47115157,2017-03-24T05:54:13Z
482574745,Wahsaw,2237091,1,47138802,2017-03-25T02:20:36Z
482578824,Wahsaw,2237091,1,47139420,2017-03-25T03:54:39Z
484714028,ff5722,3450290,1,47440959,2017-04-04T12:16:53Z
484714051,ff5722,3450290,1,47440959,2017-04-04T12:16:56Z
484714071,ff5722,3450290,1,47440959,2017-04-04T12:16:58Z
484714092,ff5722,3450290,1,47440959,2017-04-04T12:17:01Z
484725039,ff5722,3450290,1,47442342,2017-04-04T13:13:28Z
484725060,ff5722,3450290,1,47442342,2017-04-04T13:13:30Z
484767431,no_nodes_here,4834184,1,47449449,2017-04-04T17:32:35Z
484785858,ff5722,3450290,1,47452178,2017-04-04T18:55:07Z
484785878,ff5722,3450290,1,47452178,2017-04-04T18:55:09Z
484785913,ff5722,3450290,1,47452178,2017-04-04T18:55:13Z
484785935,ff5722,3450290,1,47452178,2017-04-04T18:55:16Z
484785956,ff5722,3450290,1,47452178,2017-04-04T18:55:19Z
484817657,ff5722,3450290,1,47455852,2017-04-04T20:47:37Z
484817679,ff5722,3450290,1,47455852,2017-04-04T20:47:41Z
484817699,ff5722,3450290,1,47455852,2017-04-04T20:47:45Z
484817722,ff5722,3450290,1,47455852,2017-04-04T20:47:48Z
484817753,ff5722,3450290,1,47455852,2017-04-04T20:47:51Z
484817805,ff5722,3450290,1,47455852,2017-04-04T20:48:01Z
484817825,ff5722,3450290,1,47455852,2017-04-04T20:48:03Z
484890925,ff5722,3450290,1,47468228,2017-04-05T08:32:33Z
484890996,ff5722,3450290,1,47468228,2017-04-05T08:32:38Z
484891120,ff5722,3450290,1,47468228,2017-04-05T08:32:43Z
484891140,ff5722,3450290,1,47468228,2017-04-05T08:32:46Z
484891185,ff5722,3450290,1,47468228,2017-04-05T08:32:51Z
484891206,ff5722,3450290,1,47468228,2017-04-05T08:32:54Z
484900817,ff5722,3450290,1,47469627,2017-04-05T09:19:53Z
484900837,ff5722,3450290,1,47469627,2017-04-05T09:19:57Z
484900857,ff5722,3450290,1,47469627,2017-04-05T09:20:00Z
484900877,ff5722,3450290,1,47469627,2017-04-05T09:20:04Z
484900937,ff5722,3450290,1,47469627,2017-04-05T09:20:09Z
487108723,Wahsaw,2237091,2,48021706,2017-04-22T04:04:07Z
487108744,Wahsaw,2237091,1,47831740,2017-04-16T07:44:32Z
487113493,Wahsaw,2237091,2,47925909,2017-04-19T05:56:14Z
487113519,Wahsaw,2237091,2,47925909,2017-04-19T05:56:11Z
487904340,Wahsaw,2237091,2,47925909,2017-04-19T05:56:08Z
487910000,Wahsaw,2237091,1,47925909,2017-04-19T05:56:04Z
488421026,顾松竹,5702803,1,47996509,2017-04-21T09:12:32Z
488609686,Wahsaw,2237091,1,48022933,2017-04-22T05:48:44Z
489336961,montyburns,402708,1,48128136,2017-04-25T14:52:59Z
489457817,DougPeterson,1469704,1,48145786,2017-04-26T00:56:24Z
489608781,montyburns,402708,1,48167105,2017-04-26T15:42:49Z
490714091,montyburns,402708,1,48310770,2017-05-01T15:36:10Z
491152516,bigalxyz123,481116,1,48368556,2017-05-03T15:16:03Z
491156408,bigalxyz123,481116,1,48368556,2017-05-03T15:41:32Z
491160019,bigalxyz123,481116,1,48368556,2017-05-03T15:58:41Z
494142129,Wahsaw,2237091,1,48756620,2017-05-17T09:16:30Z
494149140,DENG LEI,5968694,1,48757662,2017-05-17T09:54:54Z
494149187,DENG LEI,5968694,1,48757662,2017-05-17T09:54:56Z
494149216,DENG LEI,5968694,1,48757662,2017-05-17T09:54:58Z
494149236,DENG LEI,5968694,1,48757662,2017-05-17T09:54:59Z
494149256,DENG LEI,5968694,1,48757662,2017-05-17T09:55:00Z
